mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
111	110	875/2	883/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1713							
111	110	1751/4	1767/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1714							
111	110	438	442	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1715							
111	110	1753/4	1769/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1716							
111	110	877/2	885/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1717							
111	110	1755/4	1771/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1718							
111	110	439	443	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1719							
111	110	1757/4	1773/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1720							
111	110	879/2	887/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1721							
111	110	1759/4	1775/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1722							
111	110	436	440	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	1723							
111	110	873/2	881/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1724							
111	110	437	441	0.5		1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1725							
111	110	875/2	883/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1726							
111	110	438	442	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1727							
111	110	877/2	885/2	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	1728							
111	110	439	443	0.5		3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1729							
111	110	879/2	887/2	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1730							
112	111	440	444	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1731							
112	111	1761/4	1777/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1732							
112	111	881/2	889/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1733							
112	111	1763/4	1779/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1734							
112	111	441	445	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1735							
112	111	1765/4	1781/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1736							
112	111	883/2	891/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1737							
112	111	1767/4	1783/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1738							
112	111	442	446	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1739							
112	111	1769/4	1785/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1740							
112	111	885/2	893/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1741							
112	111	1771/4	1787/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1742							
112	111	443	447	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1743							
112	111	1773/4	1789/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1744							
112	111	887/2	895/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1745							
112	111	1775/4	1791/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1746							
112	111	440	444	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	1747							
112	111	881/2	889/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1748							
112	111	441	445	0.5		1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1749							
112	111	883/2	891/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1750							
112	111	442	446	0.5		1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1751							
112	111	885/2	893/2	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	1752							
112	111	443	447	0.5		3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1753							
112	111	887/2	895/2	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1754							
113	112	444	448	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1755							
113	112	1777/4	1793/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1756							
113	112	889/2	897/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1757							
113	112	1779/4	1795/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1758							
113	112	445	449	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1759							
113	112	1781/4	1797/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1760							
113	112	891/2	899/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1761							
113	112	1783/4	1799/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1762							
113	112	446	450	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1763							
113	112	1785/4	1801/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1764							
113	112	893/2	901/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1765							
113	112	1787/4	1803/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1766							
113	112	447	451	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1767							
113	112	1789/4	1805/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1768							
113	112	895/2	903/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1769							
113	112	1791/4	1807/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1770							
113	112	444	448	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	1771							
113	112	889/2	897/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1772							
113	112	445	449	0.5		1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	1773							
113	112	891/2	899/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1774							
113	112	446	450	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1775							
113	112	893/2	901/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1776							
113	112	447	451	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1777							
113	112	895/2	903/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1778							
114	113	448	452	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1779							
114	113	1793/4	1809/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1780							
114	113	897/2	905/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1781							
114	113	1795/4	1811/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1782							
114	113	449	453	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1783							
114	113	1797/4	1813/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1784							
114	113	899/2	907/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1785							
114	113	1799/4	1815/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1786							
114	113	450	454	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1787							
114	113	1801/4	1817/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1788							
114	113	901/2	909/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1789							
114	113	1803/4	1819/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1790							
114	113	451	455	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1791							
114	113	1805/4	1821/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1792							
114	113	903/2	911/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1793							
114	113	1807/4	1823/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1794							
114	113	448	452	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1795							
114	113	897/2	905/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1796							
114	113	449	453	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1797							
114	113	899/2	907/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1798							
114	113	450	454	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1799							
114	113	901/2	909/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1800							
114	113	451	455	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1801							
114	113	903/2	911/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1802							
115	114	452	456	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1803							
115	114	1809/4	1825/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1804							
115	114	905/2	913/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1805							
115	114	1811/4	1827/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1806							
115	114	453	457	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1807							
115	114	1813/4	1829/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1808							
115	114	907/2	915/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1809							
115	114	1815/4	1831/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1810							
115	114	454	458	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1811							
115	114	1817/4	1833/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1812							
115	114	909/2	917/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1813							
115	114	1819/4	1835/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1814							
115	114	455	459	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1815							
115	114	1821/4	1837/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1816							
115	114	911/2	919/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1817							
115	114	1823/4	1839/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1818							
115	114	452	456	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1819							
115	114	905/2	913/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1820							
115	114	453	457	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1821							
115	114	1813/4	1829/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1822							
115	114	907/2	915/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1823							
115	114	1815/4	1831/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1824							
115	114	454	458	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1825							
115	114	1817/4	1833/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1826							
115	114	909/2	917/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1827							
115	114	1819/4	1835/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1828							
115	114	455	459	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1829							
115	114	1821/4	1837/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1830							
115	114	911/2	919/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1831							
115	114	1823/4	1839/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1832							
116	115	456	460	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1833							
116	115	1825/4	1841/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1834							
116	115	913/2	921/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1835							
116	115	1827/4	1843/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1836							
116	115	457	461	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1837							
116	115	1829/4	1845/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1838							
116	115	915/2	923/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1839							
116	115	1831/4	1847/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1840							
116	115	458	462	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1841							
116	115	1833/4	1849/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1842							
116	115	917/2	925/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1843							
116	115	1835/4	1851/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1844							
116	115	459	463	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1845							
116	115	1837/4	1853/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1846							
116	115	919/2	927/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1847							
116	115	1839/4	1855/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1848							
116	115	456	460	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1849							
116	115	1825/4	1841/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1850							
116	115	913/2	921/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1851							
116	115	1827/4	1843/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1852							
116	115	457	461	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1853							
116	115	1829/4	1845/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1854							
116	115	915/2	923/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1855							
116	115	1831/4	1847/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1856							
116	115	458	462	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1857							
116	115	1833/4	1849/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1858							
116	115	917/2	925/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1859							
116	115	1835/4	1851/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1860							
116	115	459	463	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1861							
116	115	1837/4	1853/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1862							
116	115	919/2	927/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1863							
116	115	1839/4	1855/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1864							
117	116	460	464	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1865							
117	116	1841/4	1857/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1866							
117	116	921/2	929/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1867							
117	116	1843/4	1859/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1868							
117	116	461	465	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1869							
117	116	1845/4	1861/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1870							
117	116	923/2	931/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1871							
117	116	1847/4	1863/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1872							
117	116	462	466	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1873							
117	116	1849/4	1865/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1874							
117	116	925/2	933/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1875							
117	116	1851/4	1867/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1876							
117	116	463	467	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1877							
117	116	1853/4	1869/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1878							
117	116	927/2	935/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1879							
117	116	1855/4	1871/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1880							
117	116	460	464	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1881	articStaccatissimoBelow						
117	116	461	465	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1882	articStaccatissimoBelow						
117	116	462	466	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1883	articStaccatissimoBelow						
117	116	463	467	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1884	articStaccatissimoBelow						
118	117	464	468	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1885							
118	117	1857/4	1873/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1886							
118	117	929/2	937/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1887							
118	117	1859/4	1875/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1888							
118	117	465	469	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1889	ornamentTurn						
118	117	466	470	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1890	articStaccatissimoBelow						
118	117	464	468	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	1891							
118	117	929/2	937/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1892							
118	117	465	469	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1893	articStaccatissimoBelow						
118	117	466	470	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1894	articStaccatissimoBelow						
119	118	468	472	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1895							23
119	118	937/2	945/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1896							
119	118	939/2	947/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1897							
119	118	470	474	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1898							24
119	118	941/2	949/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1899							
119	118	943/2	951/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1900							
119	118	937/2	945/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1901							
119	118	1875/4	1891/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1902							
119	118	469	473	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1903							
119	118	941/2	949/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1904							
119	118	1883/4	1899/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1905							
119	118	471	475	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1906							
120	119	472	476	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	1907							25
120	119	945/2	953/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1908							
120	119	947/2	955/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1909							
120	119	474	478	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1910							26
120	119	949/2	957/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1911							
120	119	951/2	959/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1912							
120	119	945/2	953/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1913							
120	119	1891/4	1907/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1914							
120	119	473	477	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1915							
120	119	949/2	957/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1916							
120	119	1899/4	1915/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1917							
120	119	475	479	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1918							
121	120	476	480	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1919							
121	120	1905/4	1921/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1920							
121	120	953/2	961/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1921							
121	120	1907/4	1923/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1922							
121	120	477	481	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1923							
121	120	1909/4	1925/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1924							
121	120	955/2	963/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1925							
121	120	1911/4	1927/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1926							
121	120	478	482	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1927							
121	120	1913/4	1929/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1928							
121	120	957/2	965/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1929							
121	120	1915/4	1931/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1930							
121	120	479	483	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1931							
121	120	1917/4	1933/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1932							
121	120	959/2	967/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1933							
121	120	1919/4	1935/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1934							
121	120	476	480	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1935							
121	120	477	481	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1936							
121	120	478	482	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1937							
122	121		484	1.0	1	0	0	Chord	4/4	1	1	1/4		1/4	1	1938							
122	121		485	0.75	1	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	1939	ornamentShortTrill						
122	121		1943/4	0.125	1	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1940							
122	121		3887/8	0.125	1	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1941							
122	121		486	1.0	1	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1942							
122	121		484	1.0	1	0	0	Chord	4/4	2	1	1/4		1/4	1	1943							
122	121		485	1.0	1	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1944							
122	121		486	0.75	1	1/2	1/2	Chord	4/4	2	1	3/16		1/8	3/2	1945							
122	121		1947/4	0.25	1	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1946							
122	121		487	0.25	1	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1947							
122	121		1949/4	0.25	1	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1948							
122	121		975/2	0.25	1	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1949							
122	121		1951/4	0.25	1	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1950							
123	121	480	488	4.0	2	0	0	Chord	4/4	1	1	1		1	1	1951							
124	122	484	492	0.0		0	0	Tempo	4/4	1	1	0						Adagio	80.0			1.0	
124	122	484	492	1.5		0	0	Chord	4/4	1	1	3/8		1/4	3/2	1952							
124	122	1943/4	1975/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1953							
124	122	486	494	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1954							
124	122	487	495	0.75		3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	1955							
124	122	1951/4	1983/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1956							
124	122	484	492	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1957							
124	122	485	493	0.75		1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	1958							
124	122	1943/4	1975/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1959							
124	122	486	494	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1960							
124	122	487	495	0.75		3/4	3/4	Chord	4/4	2	1	3/16		1/8	3/2	1961							
124	122	1951/4	1983/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1962							
125	123	488	496	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	1963							27
125	123	490	498	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1964	ornamentTurn						
125	123	488	496	4.0		0	0	Chord	4/4	2	1	1		1	1	1965							
126	124	494	502	0.125		1/2	1/2	Chord	4/4	1	1	1/32		1/32	1	1966							
126	124	3953/8	4017/8	0.125		17/32	17/32	Chord	4/4	1	1	1/32		1/32	1	1967							
126	124	1977/4	2009/4	0.125		9/16	9/16	Chord	4/4	1	1	1/32		1/32	1	1968							
126	124	3955/8	4019/8	0.125		19/32	19/32	Chord	4/4	1	1	1/32		1/32	1	1969							
126	124	989/2	1005/2	0.125		5/8	5/8	Chord	4/4	1	1	1/32		1/32	1	1970							
126	124	3957/8	4021/8	0.125		21/32	21/32	Chord	4/4	1	1	1/32		1/32	1	1971							
126	124	1979/4	2011/4	0.125		11/16	11/16	Chord	4/4	1	1	1/32		1/32	1	1972							
126	124	3959/8	4023/8	0.125		23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	1973							
126	124	495	503	0.125		3/4	3/4	Chord	4/4	1	1	1/32		1/32	1	1974							
126	124	3961/8	4025/8	0.125		25/32	25/32	Chord	4/4	1	1	1/32		1/32	1	1975							
126	124	1981/4	2013/4	0.125		13/16	13/16	Chord	4/4	1	1	1/32		1/32	1	1976							
126	124	3963/8	4027/8	0.125		27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	1977							
126	124	991/2	1007/2	0.125		7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	1978							
126	124	3965/8	4029/8	0.125		29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	1979							
126	124	1983/4	2015/4	0.125		15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	1980							
126	124	3967/8	4031/8	0.125		31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	1981							
126	124	492	500	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	1982							
127	125	496	504	4.0		0	0	Chord	4/4	1	1	1		1	1	1983							
128	126	500	508	1.5		0	0	Chord	4/4	1	1	3/8		1/4	3/2	1984							
128	126	2007/4	2039/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1985							
128	126	502	510	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1986							
128	126	503	511	0.75		3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	1987							
128	126	2015/4	2047/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1988							
128	126	500	508	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1989							
128	126	501	509	0.75		1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	1990							
128	126	2007/4	2039/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1991							
128	126	502	510	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1992							
128	126	503	511	0.75		3/4	3/4	Chord	4/4	2	1	3/16		1/8	3/2	1993							
